"StateFIPS","State","Year","Value","Data Comment","Age Group"
"44","Rhode Island","2018","6.9","","10 TO 14"
"44","Rhode Island","2018","8.9","","15 TO 17"
"44","Rhode Island","2019","Suppressed","","0 TO 4"
"44","Rhode Island","2019","Suppressed","","5 TO 9"
"44","Rhode Island","2019","10.8","","10 TO 14"
"44","Rhode Island","2019","9.5","","15 TO 17"
"44","Rhode Island","2020","Suppressed","","0 TO 4"
"44","Rhode Island","2020","10.5","","5 TO 9"
"44","Rhode Island","2020","13.7","","10 TO 14"
"44","Rhode Island","2020","8.8","","15 TO 17"
"45","South Carolina","2011","Data Not Collected","","0 TO 4"
"45","South Carolina","2011","Data Not Collected","","5 TO 9"
"45","South Carolina","2011","Data Not Collected","","10 TO 14"
"45","South Carolina","2011","Data Not Collected","","15 TO 17"
"45","South Carolina","2012","Data Not Collected","","0 TO 4"
"45","South Carolina","2012","Data Not Collected","","5 TO 9"
"45","South Carolina","2012","Data Not Collected","","10 TO 14"
"45","South Carolina","2012","Data Not Collected","","15 TO 17"
"45","South Carolina","2013","Data Not Collected","","0 TO 4"
"45","South Carolina","2013","Data Not Collected","","5 TO 9"
"45","South Carolina","2013","Data Not Collected","","10 TO 14"
"45","South Carolina","2013","Data Not Collected","","15 TO 17"
"45","South Carolina","2014","Data Not Collected","","0 TO 4"
"45","South Carolina","2014","Data Not Collected","","5 TO 9"
"45","South Carolina","2014","Data Not Collected","","10 TO 14"
"45","South Carolina","2014","Data Not Collected","","15 TO 17"
"45","South Carolina","2015","Data Not Collected","","0 TO 4"
"45","South Carolina","2015","Data Not Collected","","5 TO 9"
"45","South Carolina","2015","Data Not Collected","","10 TO 14"
"45","South Carolina","2015","Data Not Collected","","15 TO 17"
"45","South Carolina","2016","Data Not Collected","","0 TO 4"
"45","South Carolina","2016","Data Not Collected","","5 TO 9"
"45","South Carolina","2016","Data Not Collected","","10 TO 14"
"45","South Carolina","2016","Data Not Collected","","15 TO 17"
"45","South Carolina","2017","Data Not Collected","","0 TO 4"
"45","South Carolina","2017","Data Not Collected","","5 TO 9"
"45","South Carolina","2017","Data Not Collected","","10 TO 14"
"45","South Carolina","2017","Data Not Collected","","15 TO 17"
"45","South Carolina","2018","Data Not Collected","","0 TO 4"
"45","South Carolina","2018","Data Not Collected","","5 TO 9"
"45","South Carolina","2018","Data Not Collected","","10 TO 14"
"45","South Carolina","2018","Data Not Collected","","15 TO 17"
"45","South Carolina","2019","Data Not Collected","","0 TO 4"
"45","South Carolina","2019","Data Not Collected","","5 TO 9"
"45","South Carolina","2019","Data Not Collected","","10 TO 14"
"45","South Carolina","2019","Data Not Collected","","15 TO 17"
"45","South Carolina","2020","Data Not Collected","","0 TO 4"
"45","South Carolina","2020","Data Not Collected","","5 TO 9"
"45","South Carolina","2020","Data Not Collected","","10 TO 14"
"45","South Carolina","2020","Data Not Collected","","15 TO 17"
"46","South Dakota","2011","Data Not Collected","","0 TO 4"
"46","South Dakota","2011","Data Not Collected","","5 TO 9"
"46","South Dakota","2011","Data Not Collected","","10 TO 14"
"46","South Dakota","2011","Data Not Collected","","15 TO 17"
"46","South Dakota","2012","Data Not Collected","","0 TO 4"
"46","South Dakota","2012","Data Not Collected","","5 TO 9"
"46","South Dakota","2012","Data Not Collected","","10 TO 14"
"46","South Dakota","2012","Data Not Collected","","15 TO 17"
"46","South Dakota","2013","Data Not Collected","","0 TO 4"
"46","South Dakota","2013","Data Not Collected","","5 TO 9"
"46","South Dakota","2013","Data Not Collected","","10 TO 14"
"46","South Dakota","2013","Data Not Collected","","15 TO 17"
"46","South Dakota","2014","Data Not Collected","","0 TO 4"
"46","South Dakota","2014","Data Not Collected","","5 TO 9"
"46","South Dakota","2014","Data Not Collected","","10 TO 14"
"46","South Dakota","2014","Data Not Collected","","15 TO 17"
"46","South Dakota","2015","Data Not Collected","","0 TO 4"
"46","South Dakota","2015","Data Not Collected","","5 TO 9"
"46","South Dakota","2015","Data Not Collected","","10 TO 14"
"46","South Dakota","2015","Data Not Collected","","15 TO 17"
"46","South Dakota","2016","Data Not Collected","","0 TO 4"
"46","South Dakota","2016","Data Not Collected","","5 TO 9"
"46","South Dakota","2016","Data Not Collected","","10 TO 14"
"46","South Dakota","2016","Data Not Collected","","15 TO 17"
"46","South Dakota","2017","Data Not Collected","","0 TO 4"
"46","South Dakota","2017","Data Not Collected","","5 TO 9"
"46","South Dakota","2017","Data Not Collected","","10 TO 14"
"46","South Dakota","2017","Data Not Collected","","15 TO 17"
"46","South Dakota","2018","Data Not Collected","","0 TO 4"
"46","South Dakota","2018","Data Not Collected","","5 TO 9"
"46","South Dakota","2018","Data Not Collected","","10 TO 14"
"46","South Dakota","2018","Data Not Collected","","15 TO 17"
"46","South Dakota","2019","Data Not Collected","","0 TO 4"
"46","South Dakota","2019","Data Not Collected","","5 TO 9"
"46","South Dakota","2019","Data Not Collected","","10 TO 14"
"46","South Dakota","2019","Data Not Collected","","15 TO 17"
"46","South Dakota","2020","Data Not Collected","","0 TO 4"
"46","South Dakota","2020","Data Not Collected","","5 TO 9"
"46","South Dakota","2020","Data Not Collected","","10 TO 14"
"46","South Dakota","2020","Data Not Collected","","15 TO 17"
"47","Tennessee","2011","Suppressed","","0 TO 4"
"47","Tennessee","2011","Suppressed","","5 TO 9"
"47","Tennessee","2011","Suppressed","","10 TO 14"
"47","Tennessee","2011","Suppressed","","15 TO 17"
"47","Tennessee","2012","Suppressed","","0 TO 4"
"47","Tennessee","2012","9.1","","5 TO 9"
"47","Tennessee","2012","10.3","","10 TO 14"
"47","Tennessee","2012","8.3","","15 TO 17"
"47","Tennessee","2013","Suppressed","","0 TO 4"
"47","Tennessee","2013","9.0","","5 TO 9"
"47","Tennessee","2013","10.3","","10 TO 14"
"47","Tennessee","2013","Suppressed","","15 TO 17"
"47","Tennessee","2014","Suppressed","","0 TO 4"
"47","Tennessee","2014","8.2","","5 TO 9"
"47","Tennessee","2014","9.6","","10 TO 14"
"47","Tennessee","2014","7.4","","15 TO 17"
"47","Tennessee","2015","Data Not Collected","","0 TO 4"
"47","Tennessee","2015","Data Not Collected","","5 TO 9"
"47","Tennessee","2015","Data Not Collected","","10 TO 14"
"47","Tennessee","2015","Data Not Collected","","15 TO 17"
"47","Tennessee","2016","Data Not Collected","","0 TO 4"
"47","Tennessee","2016","Data Not Collected","","5 TO 9"
"47","Tennessee","2016","Data Not Collected","","10 TO 14"
"47","Tennessee","2016","Data Not Collected","","15 TO 17"
"47","Tennessee","2017","Data Not Collected","","0 TO 4"
"47","Tennessee","2017","Data Not Collected","","5 TO 9"
"47","Tennessee","2017","Data Not Collected","","10 TO 14"
"47","Tennessee","2017","Data Not Collected","","15 TO 17"
"47","Tennessee","2018","Data Not Collected","","0 TO 4"
"47","Tennessee","2018","Data Not Collected","","5 TO 9"
"47","Tennessee","2018","Data Not Collected","","10 TO 14"
"47","Tennessee","2018","Data Not Collected","","15 TO 17"
"47","Tennessee","2019","Data Not Collected","","0 TO 4"
"47","Tennessee","2019","Data Not Collected","","5 TO 9"
"47","Tennessee","2019","Data Not Collected","","10 TO 14"
"47","Tennessee","2019","Data Not Collected","","15 TO 17"
"47","Tennessee","2020","Data Not Collected","","0 TO 4"
"47","Tennessee","2020","Data Not Collected","","5 TO 9"
"47","Tennessee","2020","Data Not Collected","","10 TO 14"
"47","Tennessee","2020","Data Not Collected","","15 TO 17"
"48","Texas","2011","5.3","","0 TO 4"
"48","Texas","2011","10.4","","5 TO 9"
"48","Texas","2011","8.6","","10 TO 14"
"48","Texas","2011","9.4","","15 TO 17"
"48","Texas","2012","5.9","","0 TO 4"
"48","Texas","2012","9.2","","5 TO 9"
"48","Texas","2012","8.1","","10 TO 14"
"48","Texas","2012","9.6","","15 TO 17"
"48","Texas","2013","4.4","","0 TO 4"
"48","Texas","2013","10.9","","5 TO 9"
"48","Texas","2013","10.5","","10 TO 14"
"48","Texas","2013","10.0","","15 TO 17"
"48","Texas","2014","5.4","","0 TO 4"
"48","Texas","2014","7.4","","5 TO 9"
"48","Texas","2014","9.9","","10 TO 14"
"48","Texas","2014","8.1","","15 TO 17"
"48","Texas","2015","Suppressed","","0 TO 4"
"48","Texas","2015","9.2","","5 TO 9"
"48","Texas","2015","10.6","","10 TO 14"
"48","Texas","2015","7.4","","15 TO 17"
"48","Texas","2016","Data Not Collected","","0 TO 4"
"48","Texas","2016","Data Not Collected","","5 TO 9"
"48","Texas","2016","Data Not Collected","","10 TO 14"
"48","Texas","2016","Data Not Collected","","15 TO 17"
"48","Texas","2017","Data Not Collected","","0 TO 4"
"48","Texas","2017","Data Not Collected","","5 TO 9"
"48","Texas","2017","Data Not Collected","","10 TO 14"
"48","Texas","2017","Data Not Collected","","15 TO 17"
"48","Texas","2018","Data Not Collected","","0 TO 4"
"48","Texas","2018","Data Not Collected","","5 TO 9"
"48","Texas","2018","Data Not Collected","","10 TO 14"
"48","Texas","2018","Data Not Collected","","15 TO 17"
"48","Texas","2019","Suppressed","","0 TO 4"
"48","Texas","2019","7.9","","5 TO 9"
"48","Texas","2019","11.4","","10 TO 14"
"48","Texas","2019","8.6","","15 TO 17"
"48","Texas","2020","Suppressed","","0 TO 4"
"48","Texas","2020","10.0","","5 TO 9"
"48","Texas","2020","7.0","","10 TO 14"
"48","Texas","2020","8.6","","15 TO 17"
"49","Utah","2011","3.4","","0 TO 4"
"49","Utah","2011","7.7","","5 TO 9"
"49","Utah","2011","8.3","","10 TO 14"
"49","Utah","2011","9.4","","15 TO 17"
"49","Utah","2012","4.4","","0 TO 4"
"49","Utah","2012","8.2","","5 TO 9"
"49","Utah","2012","8.7","","10 TO 14"
"49","Utah","2012","8.6","","15 TO 17"
"49","Utah","2013","3.0","","0 TO 4"
"49","Utah","2013","6.1","","5 TO 9"
"49","Utah","2013","8.4","","10 TO 14"
"49","Utah","2013","9.0","","15 TO 17"
"49","Utah","2014","2.8","","0 TO 4"
"49","Utah","2014","5.6","","5 TO 9"
"49","Utah","2014","10.5","","10 TO 14"
"49","Utah","2014","8.8","","15 TO 17"
"49","Utah","2015","2.8","","0 TO 4"
"49","Utah","2015","7.0","","5 TO 9"
"49","Utah","2015","7.7","","10 TO 14"
"49","Utah","2015","11.1","","15 TO 17"
"49","Utah","2016","Suppressed","","0 TO 4"
"49","Utah","2016","4.3","","5 TO 9"
"49","Utah","2016","9.7","","10 TO 14"
"49","Utah","2016","9.1","","15 TO 17"
"49","Utah","2017","9.5","","0 TO 4"
"49","Utah","2017","3.3","","5 TO 9"
"49","Utah","2017","5.3","","10 TO 14"
"49","Utah","2017","8.9","","15 TO 17"
"49","Utah","2018","3.5","","0 TO 4"
"49","Utah","2018","5.9","","5 TO 9"
"49","Utah","2018","6.3","","10 TO 14"
"49","Utah","2018","6.8","","15 TO 17"
"49","Utah","2019","2.7","","0 TO 4"
"49","Utah","2019","5.8","","5 TO 9"
"49","Utah","2019","7.5","","10 TO 14"
"49","Utah","2019","9.2","","15 TO 17"
"49","Utah","2020","Suppressed","","0 TO 4"
"49","Utah","2020","6.9","","5 TO 9"
"49","Utah","2020","7.8","","10 TO 14"
"49","Utah","2020","9.7","","15 TO 17"
"50","Vermont","2011","Suppressed","","0 TO 4"
"50","Vermont","2011","8.7","","5 TO 9"
"50","Vermont","2011","12.6","","10 TO 14"
"50","Vermont","2011","8.3","","15 TO 17"
"50","Vermont","2012","Data Not Collected","","0 TO 4"
"50","Vermont","2012","Data Not Collected","","5 TO 9"
"50","Vermont","2012","Data Not Collected","","10 TO 14"
"50","Vermont","2012","Data Not Collected","","15 TO 17"
"50","Vermont","2013","5.1","","0 TO 4"
"50","Vermont","2013","14.2","","5 TO 9"
"50","Vermont","2013","14.1","","10 TO 14"
"50","Vermont","2013","13.0","","15 TO 17"
"50","Vermont","2014","Suppressed","","0 TO 4"
"50","Vermont","2014","4.5","","5 TO 9"
"50","Vermont","2014","11.9","","10 TO 14"
"50","Vermont","2014","11.3","","15 TO 17"
"50","Vermont","2015","Suppressed","","0 TO 4"
"50","Vermont","2015","12.3","","5 TO 9"
"50","Vermont","2015","11.4","","10 TO 14"
"50","Vermont","2015","13.3","","15 TO 17"
"50","Vermont","2016","6.6","","0 TO 4"
"50","Vermont","2016","7.0","","5 TO 9"
"50","Vermont","2016","8.3","","10 TO 14"
"50","Vermont","2016","Suppressed","","15 TO 17"
"50","Vermont","2017","7.4","","0 TO 4"
"50","Vermont","2017","Suppressed","","5 TO 9"
"50","Vermont","2017","6.2","","10 TO 14"
"50","Vermont","2017","9.5","","15 TO 17"
"50","Vermont","2018","Suppressed","","0 TO 4"
"50","Vermont","2018","12.6","","5 TO 9"
"50","Vermont","2018","8.7","","10 TO 14"
"50","Vermont","2018","10.0","","15 TO 17"
"50","Vermont","2019","Suppressed","","0 TO 4"
"50","Vermont","2019","9.4","","5 TO 9"
"50","Vermont","2019","11.1","","10 TO 14"
"50","Vermont","2019","Suppressed","","15 TO 17"
"50","Vermont","2020","0.0","","0 TO 4"
"50","Vermont","2020","5.3","","5 TO 9"
"50","Vermont","2020","9.7","","10 TO 14"
"50","Vermont","2020","15.1","","15 TO 17"
"51","Virginia","2011","Data Not Collected","","0 TO 4"
"51","Virginia","2011","Data Not Collected","","5 TO 9"
"51","Virginia","2011","Data Not Collected","","10 TO 14"
"51","Virginia","2011","Data Not Collected","","15 TO 17"
"51","Virginia","2012","Data Not Collected","","0 TO 4"
"51","Virginia","2012","Data Not Collected","","5 TO 9"
"51","Virginia","2012","Data Not Collected","","10 TO 14"
"51","Virginia","2012","Data Not Collected","","15 TO 17"
"51","Virginia","2013","Data Not Collected","","0 TO 4"
"51","Virginia","2013","Data Not Collected","","5 TO 9"
"51","Virginia","2013","Data Not Collected","","10 TO 14"
"51","Virginia","2013","Data Not Collected","","15 TO 17"
"51","Virginia","2014","Data Not Collected","","0 TO 4"
"51","Virginia","2014","Data Not Collected","","5 TO 9"
"51","Virginia","2014","Data Not Collected","","10 TO 14"
"51","Virginia","2014","Data Not Collected","","15 TO 17"
"51","Virginia","2015","Data Not Collected","","0 TO 4"
"51","Virginia","2015","Data Not Collected","","5 TO 9"
"51","Virginia","2015","Data Not Collected","","10 TO 14"
"51","Virginia","2015","Data Not Collected","","15 TO 17"
"51","Virginia","2016","Data Not Collected","","0 TO 4"
"51","Virginia","2016","Data Not Collected","","5 TO 9"
"51","Virginia","2016","Data Not Collected","","10 TO 14"
"51","Virginia","2016","Data Not Collected","","15 TO 17"
"51","Virginia","2017","Data Not Collected","","0 TO 4"
"51","Virginia","2017","Data Not Collected","","5 TO 9"
"51","Virginia","2017","Data Not Collected","","10 TO 14"
"51","Virginia","2017","Data Not Collected","","15 TO 17"
"51","Virginia","2018","Data Not Collected","","0 TO 4"
"51","Virginia","2018","Data Not Collected","","5 TO 9"
"51","Virginia","2018","Data Not Collected","","10 TO 14"
"51","Virginia","2018","Data Not Collected","","15 TO 17"
"51","Virginia","2019","Data Not Collected","","0 TO 4"
"51","Virginia","2019","Data Not Collected","","5 TO 9"
"51","Virginia","2019","Data Not Collected","","10 TO 14"
"51","Virginia","2019","Data Not Collected","","15 TO 17"
"51","Virginia","2020","Data Not Collected","","0 TO 4"
"51","Virginia","2020","Data Not Collected","","5 TO 9"
"51","Virginia","2020","Data Not Collected","","10 TO 14"
"51","Virginia","2020","Data Not Collected","","15 TO 17"
"53","Washington","2011","5.1","","0 TO 4"
"53","Washington","2011","6.4","","5 TO 9"
"53","Washington","2011","9.2","","10 TO 14"
"53","Washington","2011","9.3","","15 TO 17"
"53","Washington","2012","3.4","","0 TO 4"
"53","Washington","2012","7.0","","5 TO 9"
"53","Washington","2012","7.3","","10 TO 14"
"53","Washington","2012","10.5","","15 TO 17"
"53","Washington","2013","2.2","","0 TO 4"
"53","Washington","2013","7.9","","5 TO 9"
"53","Washington","2013","7.7","","10 TO 14"
"53","Washington","2013","12.5","","15 TO 17"
"53","Washington","2014","Suppressed","","0 TO 4"
"53","Washington","2014","5.2","","5 TO 9"
"53","Washington","2014","9.7","","10 TO 14"
"53","Washington","2014","9.1","","15 TO 17"
"53","Washington","2015","Data Not Collected","","0 TO 4"
"53","Washington","2015","Data Not Collected","","5 TO 9"
"53","Washington","2015","Data Not Collected","","10 TO 14"
"53","Washington","2015","Data Not Collected","","15 TO 17"
"53","Washington","2016","4.5","","0 TO 4"
"53","Washington","2016","8.1","","5 TO 9"
"53","Washington","2016","7.4","","10 TO 14"
"53","Washington","2016","10.5","","15 TO 17"
"53","Washington","2017","Data Not Collected","","0 TO 4"
"53","Washington","2017","Data Not Collected","","5 TO 9"
"53","Washington","2017","Data Not Collected","","10 TO 14"
"53","Washington","2017","Data Not Collected","","15 TO 17"
"53","Washington","2018","Data Not Collected","","0 TO 4"
"53","Washington","2018","Data Not Collected","","5 TO 9"
"53","Washington","2018","Data Not Collected","","10 TO 14"
"53","Washington","2018","Data Not Collected","","15 TO 17"
"53","Washington","2019","Data Not Collected","","0 TO 4"
"53","Washington","2019","Data Not Collected","","5 TO 9"
"53","Washington","2019","Data Not Collected","","10 TO 14"
"53","Washington","2019","Data Not Collected","","15 TO 17"
"53","Washington","2020","Data Not Collected","","0 TO 4"
"53","Washington","2020","Data Not Collected","","5 TO 9"
"53","Washington","2020","Data Not Collected","","10 TO 14"
"53","Washington","2020","Data Not Collected","","15 TO 17"
"54","West Virginia","2011","Suppressed","","0 TO 4"
"54","West Virginia","2011","8.3","","5 TO 9"
"54","West Virginia","2011","9.8","","10 TO 14"
"54","West Virginia","2011","8.9","","15 TO 17"
"54","West Virginia","2012","Suppressed","","0 TO 4"
"54","West Virginia","2012","10.6","","5 TO 9"
"54","West Virginia","2012","8.4","","10 TO 14"
"54","West Virginia","2012","11.1","","15 TO 17"
"54","West Virginia","2013","3.7","","0 TO 4"
"54","West Virginia","2013","11.5","","5 TO 9"
"54","West Virginia","2013","11.2","","10 TO 14"
"54","West Virginia","2013","8.7","","15 TO 17"
"54","West Virginia","2014","Suppressed","","0 TO 4"
"54","West Virginia","2014","11.7","","5 TO 9"
"54","West Virginia","2014","10.4","","10 TO 14"
"54","West Virginia","2014","10.2","","15 TO 17"
"54","West Virginia","2015","Data Not Collected","","0 TO 4"
"54","West Virginia","2015","Data Not Collected","","5 TO 9"
"54","West Virginia","2015","Data Not Collected","","10 TO 14"
"54","West Virginia","2015","Data Not Collected","","15 TO 17"
"54","West Virginia","2016","Data Not Collected","","0 TO 4"
"54","West Virginia","2016","Data Not Collected","","5 TO 9"
"54","West Virginia","2016","Data Not Collected","","10 TO 14"
"54","West Virginia","2016","Data Not Collected","","15 TO 17"
"54","West Virginia","2017","Data Not Collected","","0 TO 4"
"54","West Virginia","2017","Data Not Collected","","5 TO 9"
"54","West Virginia","2017","Data Not Collected","","10 TO 14"
"54","West Virginia","2017","Data Not Collected","","15 TO 17"
"54","West Virginia","2018","Data Not Collected","","0 TO 4"
"54","West Virginia","2018","Data Not Collected","","5 TO 9"
"54","West Virginia","2018","Data Not Collected","","10 TO 14"
"54","West Virginia","2018","Data Not Collected","","15 TO 17"
"54","West Virginia","2019","Data Not Collected","","0 TO 4"
"54","West Virginia","2019","Data Not Collected","","5 TO 9"
"54","West Virginia","2019","Data Not Collected","","10 TO 14"
"54","West Virginia","2019","Data Not Collected","","15 TO 17"
"54","West Virginia","2020","Data Not Collected","","0 TO 4"
"54","West Virginia","2020","Data Not Collected","","5 TO 9"
"54","West Virginia","2020","Data Not Collected","","10 TO 14"
"54","West Virginia","2020","Data Not Collected","","15 TO 17"
"55","Wisconsin","2011","Suppressed","","0 TO 4"
"55","Wisconsin","2011","9.3","","5 TO 9"
"55","Wisconsin","2011","11.3","","10 TO 14"
"55","Wisconsin","2011","9.2","","15 TO 17"
"55","Wisconsin","2012","Suppressed","","0 TO 4"
"55","Wisconsin","2012","5.6","","5 TO 9"
"55","Wisconsin","2012","10.1","","10 TO 14"
"55","Wisconsin","2012","13.2","","15 TO 17"
"55","Wisconsin","2013","Suppressed","","0 TO 4"
"55","Wisconsin","2013","9.1","","5 TO 9"
"55","Wisconsin","2013","8.3","","10 TO 14"
"55","Wisconsin","2013","11.8","","15 TO 17"
"55","Wisconsin","2014","Suppressed","","0 TO 4"
"55","Wisconsin","2014","7.2","","5 TO 9"
"55","Wisconsin","2014","12.4","","10 TO 14"
"55","Wisconsin","2014","11.2","","15 TO 17"
"55","Wisconsin","2015","Suppressed","","0 TO 4"
"55","Wisconsin","2015","8.3","","5 TO 9"
"55","Wisconsin","2015","Suppressed","","10 TO 14"
"55","Wisconsin","2015","14.1","","15 TO 17"
"55","Wisconsin","2016","Suppressed","","0 TO 4"
"55","Wisconsin","2016","Suppressed","","5 TO 9"
"55","Wisconsin","2016","14.5","","10 TO 14"
"55","Wisconsin","2016","10.2","","15 TO 17"
"55","Wisconsin","2017","10.0","","0 TO 4"
"55","Wisconsin","2017","Suppressed","","5 TO 9"
"55","Wisconsin","2017","Suppressed","","10 TO 14"
"55","Wisconsin","2017","10.1","","15 TO 17"
"55","Wisconsin","2018","Suppressed","","0 TO 4"
"55","Wisconsin","2018","Suppressed","","5 TO 9"
"55","Wisconsin","2018","14.1","","10 TO 14"
"55","Wisconsin","2018","10.3","","15 TO 17"
"55","Wisconsin","2019","Suppressed","","0 TO 4"
"55","Wisconsin","2019","Suppressed","","5 TO 9"
"55","Wisconsin","2019","Suppressed","","10 TO 14"
"55","Wisconsin","2019","Suppressed","","15 TO 17"
"55","Wisconsin","2020","0.0","","0 TO 4"
"55","Wisconsin","2020","Suppressed","","5 TO 9"
"55","Wisconsin","2020","8.5","","10 TO 14"
"55","Wisconsin","2020","Suppressed","","15 TO 17"
"56","Wyoming","2011","Data Not Collected","","0 TO 4"
"56","Wyoming","2011","Data Not Collected","","5 TO 9"
"56","Wyoming","2011","Data Not Collected","","10 TO 14"
"56","Wyoming","2011","Data Not Collected","","15 TO 17"
"56","Wyoming","2012","Suppressed","","0 TO 4"
"56","Wyoming","2012","7.1","","5 TO 9"
"56","Wyoming","2012","10.1","","10 TO 14"
"56","Wyoming","2012","15.0","","15 TO 17"
"56","Wyoming","2013","Data Not Collected","","0 TO 4"
"56","Wyoming","2013","Data Not Collected","","5 TO 9"
"56","Wyoming","2013","Data Not Collected","","10 TO 14"
"56","Wyoming","2013","Data Not Collected","","15 TO 17"
"56","Wyoming","2014","Data Not Collected","","0 TO 4"
"56","Wyoming","2014","Data Not Collected","","5 TO 9"
"56","Wyoming","2014","Data Not Collected","","10 TO 14"
"56","Wyoming","2014","Data Not Collected","","15 TO 17"
"56","Wyoming","2015","Data Not Collected","","0 TO 4"
"56","Wyoming","2015","Data Not Collected","","5 TO 9"
"56","Wyoming","2015","Data Not Collected","","10 TO 14"
"56","Wyoming","2015","Data Not Collected","","15 TO 17"
"56","Wyoming","2016","Data Not Collected","","0 TO 4"
"56","Wyoming","2016","Data Not Collected","","5 TO 9"
"56","Wyoming","2016","Data Not Collected","","10 TO 14"
"56","Wyoming","2016","Data Not Collected","","15 TO 17"
"56","Wyoming","2017","Data Not Collected","","0 TO 4"
"56","Wyoming","2017","Data Not Collected","","5 TO 9"
"56","Wyoming","2017","Data Not Collected","","10 TO 14"
"56","Wyoming","2017","Data Not Collected","","15 TO 17"
"56","Wyoming","2018","Data Not Collected","","0 TO 4"
"56","Wyoming","2018","Data Not Collected","","5 TO 9"
"56","Wyoming","2018","Data Not Collected","","10 TO 14"
"56","Wyoming","2018","Data Not Collected","","15 TO 17"
"56","Wyoming","2019","Data Not Collected","","0 TO 4"
"56","Wyoming","2019","Data Not Collected","","5 TO 9"
"56","Wyoming","2019","Data Not Collected","","10 TO 14"
"56","Wyoming","2019","Data Not Collected","","15 TO 17"
"56","Wyoming","2020","Data Not Collected","","0 TO 4"
"56","Wyoming","2020","Data Not Collected","","5 TO 9"
"56","Wyoming","2020","Data Not Collected","","10 TO 14"
"56","Wyoming","2020","Data Not Collected","","15 TO 17"
